,200lon,200lat,225lon,225lat,250lon,250lat,275lon,275lat,300lon,300lat,325lon,325lat,350lon,350lat
23,249.6466441660641,3.5600925619105612,249.56437312295068,3.5600925619105612,249.48210207983726,3.5600925619105612,249.39983103672384,3.5600925619105612,249.3175599936104,3.5600925619105612,249.23528895049697,3.5600925619105612,249.15301790738354,3.5600925619105612
24,249.51426102890332,3.5591304912537116,249.4319899857899,3.5591304912537116,249.34971894267647,3.5591304912537116,249.26744789956305,3.5591304912537116,249.18517685644963,3.5591304912537116,249.10290581333618,3.5591304912537116,249.02063477022278,3.5591304912537116
25,249.38193573067807,3.5581650389312527,249.29966468756464,3.5581650389312527,249.2173936444512,3.5581650389312527,249.13512260133777,3.5581650389312527,249.05285155822435,3.5581650389312527,248.97058051511092,3.5581650389312527,248.8883094719975,3.5581650389312527
26,249.24966851886316,3.557196189537996,249.16739747574974,3.557196189537996,249.08512643263632,3.557196189537996,249.0028553895229,3.557196189537996,248.92058434640944,3.557196189537996,248.83831330329602,3.557196189537996,248.7560422601826,3.557196189537996
27,249.11745964237048,3.5562239275765295,249.03518859925705,3.5562239275765295,248.95291755614363,3.5562239275765295,248.8706465130302,3.5562239275765295,248.7883754699168,3.5562239275765295,248.70610442680334,3.5562239275765295,248.6238333836899,3.5562239275765295
28,248.98530935136932,3.555248237457437,248.9030383082559,3.555248237457437,248.82076726514248,3.555248237457437,248.73849622202906,3.555248237457437,248.6562251789156,3.555248237457437,248.57395413580218,3.555248237457437,248.49168309268876,3.555248237457437
29,248.85321789746183,3.5542691034981835,248.77094685434838,3.5542691034981835,248.68867581123496,3.5542691034981835,248.60640476812154,3.5542691034981835,248.5241337250081,3.5542691034981835,248.4418626818947,3.5542691034981835,248.35959163878127,3.5542691034981835
30,248.72118553359763,3.553286509922129,248.6389144904842,3.553286509922129,248.5566434473708,3.553286509922129,248.47437240425737,3.553286509922129,248.39210136114394,3.553286509922129,248.30983031803052,3.553286509922129,248.2275592749171,3.553286509922129
31,248.58921251408196,3.5523004408586245,248.5069414709685,3.5523004408586245,248.42467042785512,3.5523004408586245,248.34239938474167,3.5523004408586245,248.26012834162825,3.5523004408586245,248.17785729851482,3.5523004408586245,248.0955862554014,3.5523004408586245
32,248.45729909417048,3.5513108803507216,248.37502805105706,3.5513108803507216,248.29275700794364,3.5513108803507216,248.2104859648302,3.5513108803507216,248.1282149217168,3.5513108803507216,248.04594387860334,3.5513108803507216,247.96367283548994,3.5513108803507216
33,248.3254455302104,3.5503178123512016,248.24317448709698,3.5503178123512016,248.16090344398356,3.5503178123512016,248.07863240087013,3.5503178123512016,247.9963613577567,3.5503178123512016,247.9140903146433,3.5503178123512016,247.83181927152987,3.5503178123512016
34,248.19365208202194,3.5493212206767897,248.11138103890852,3.5493212206767897,248.0291099957951,3.5493212206767897,247.94683895268167,3.5493212206767897,247.86456790956825,3.5493212206767897,247.78229686645483,3.5493212206767897,247.70002582334138,3.5493212206767897
35,248.06191900956003,3.5483210890712424,247.9796479664466,3.5483210890712424,247.89737692333318,3.5483210890712424,247.81510588021976,3.5483210890712424,247.73283483710634,3.5483210890712424,247.65056379399292,3.5483210890712424,247.5682927508795,3.5483210890712424
36,247.93024657420105,3.5473174011798223,247.84797553108763,3.5473174011798223,247.7657044879742,3.5473174011798223,247.68343344486078,3.5473174011798223,247.60116240174736,3.5473174011798223,247.51889135863394,3.5473174011798223,247.4366203155205,3.5473174011798223
37,247.798635038823,3.5463101405495068,247.71636399570957,3.5463101405495068,247.63409295259615,3.5463101405495068,247.55182190948273,3.5463101405495068,247.46955086636927,3.5463101405495068,247.38727982325585,3.5463101405495068,247.30500878014243,3.5463101405495068
38,247.66708466770083,3.54529929062732,247.5848136245874,3.54529929062732,247.502542581474,3.54529929062732,247.42027153836057,3.54529929062732,247.33800049524714,3.54529929062732,247.25572945213372,3.54529929062732,247.17345840902027,3.54529929062732
39,247.53559572654564,3.5442848347604414,247.45332468343221,3.5442848347604414,247.3710536403188,3.5442848347604414,247.28878259720534,3.5442848347604414,247.20651155409192,3.5442848347604414,247.1242405109785,3.5442848347604414,247.04196946786507,3.5442848347604414
40,247.40416848259383,3.543266756195098,247.3218974394804,3.543266756195098,247.239626396367,3.543266756195098,247.15735535325354,3.543266756195098,247.07508431014014,3.543266756195098,246.9928132670267,3.543266756195098,246.91054222391327,3.543266756195098
41,247.27280320455037,3.542245038075363,247.19053216143695,3.542245038075363,247.10826111832353,3.542245038075363,247.0259900752101,3.542245038075363,246.94371903209668,3.542245038075363,246.86144798898326,3.542245038075363,246.77917694586984,3.542245038075363
42,247.14150016254106,3.541219663443401,247.05922911942764,3.541219663443401,246.97695807631422,3.541219663443401,246.8946870332008,3.541219663443401,246.81241599008735,3.541219663443401,246.73014494697395,3.541219663443401,246.6478739038605,3.541219663443401
43,247.01025962825614,3.5401906152376252,246.9279885851427,3.5401906152376252,246.8457175420293,3.5401906152376252,246.76344649891587,3.5401906152376252,246.68117545580245,3.5401906152376252,246.59890441268902,3.5401906152376252,246.51663336957557,3.5401906152376252
44,246.87908187489987,3.5391578762928515,246.79681083178644,3.5391578762928515,246.71453978867302,3.5391578762928515,246.6322687455596,3.5391578762928515,246.54999770244615,3.5391578762928515,246.46772665933273,3.5391578762928515,246.3854556162193,3.5391578762928515
45,246.74796717715995,3.5381214293386614,246.66569613404653,3.5381214293386614,246.58342509093308,3.5381214293386614,246.50115404781965,3.5381214293386614,246.41888300470623,3.5381214293386614,246.3366119615928,3.5381214293386614,246.2543409184794,3.5381214293386614
46,246.61691581121556,3.537081256999546,246.53464476810214,3.537081256999546,246.45237372498872,3.537081256999546,246.3701026818753,3.537081256999546,246.28783163876187,3.537081256999546,246.20556059564845,3.537081256999546,246.12328955253503,3.537081256999546
47,246.48592805489673,3.536037341793022,246.4036570117833,3.536037341793022,246.3213859686699,3.536037341793022,246.23911492555646,3.536037341793022,246.15684388244304,3.536037341793022,246.07457283932962,3.536037341793022,245.99230179621617,3.536037341793022
48,246.35500418750553,3.5349896661298725,246.27273314439208,3.5349896661298725,246.19046210127868,3.5349896661298725,246.10819105816523,3.5349896661298725,246.0259200150518,3.5349896661298725,245.9436489719384,3.5349896661298725,245.86137792882496,3.5349896661298725
49,246.22414448991958,3.5339382123128655,246.14187344680616,3.5339382123128655,246.05960240369274,3.5339382123128655,245.9773313605793,3.5339382123128655,245.8950603174659,3.5339382123128655,245.81278927435244,3.5339382123128655,245.73051823123905,3.5339382123128655
50,246.09334924458267,3.532882962535475,246.01107820146922,3.532882962535475,245.9288071583558,3.532882962535475,245.84653611524237,3.532882962535475,245.76426507212895,3.532882962535475,245.68199402901553,3.532882962535475,245.5997229859021,3.532882962535475
51,245.96261873395142,3.5318238989145203,245.880347690838,3.5318238989145203,245.79807664772457,3.5318238989145203,245.71580560461115,3.5318238989145203,245.6335345614977,3.5318238989145203,245.55126351838427,3.5318238989145203,245.46899247527085,3.5318238989145203
52,245.8319532447733,3.5307610034002526,245.74968220165988,3.5307610034002526,245.66741115854646,3.5307610034002526,245.58514011543303,3.5307610034002526,245.5028690723196,3.5307610034002526,245.4205980292062,3.5307610034002526,245.33832698609277,3.5307610034002526
53,245.70135306481515,3.5296942578453505,245.61908202170173,3.5296942578453505,245.53681097858828,3.5296942578453505,245.45453993547486,3.5296942578453505,245.37226889236143,3.5296942578453505,245.289997849248,3.5296942578453505,245.2077268061346,3.5296942578453505
54,245.57081848295184,3.5286236439987673,245.4885474398384,3.5286236439987673,245.406276396725,3.5286236439987673,245.32400535361157,3.5286236439987673,245.24173431049815,3.5286236439987673,245.15946326738472,3.5286236439987673,245.0771922242713,3.5286236439987673
55,245.44034978972473,3.5275491434969455,245.3580787466113,3.5275491434969455,245.2758077034979,3.5275491434969455,245.19353666038444,3.5275491434969455,245.11126561727102,3.5275491434969455,245.0289945741576,3.5275491434969455,244.94672353104417,3.5275491434969455
56,245.30994727728762,3.5264707378622453,245.22767623417423,3.5264707378622453,245.14540519106077,3.5264707378622453,245.06313414794735,3.5264707378622453,244.98086310483393,3.5264707378622453,244.8985920617205,3.5264707378622453,244.81632101860708,3.5264707378622453
57,245.1796112394979,3.525388408501999,245.09734019638447,3.525388408501999,245.01506915327104,3.525388408501999,244.9327981101576,3.525388408501999,244.85052706704417,3.525388408501999,244.76825602393075,3.525388408501999,244.68598498081732,3.525388408501999
58,245.04934197179583,3.524302136708327,244.9670709286824,3.524302136708327,244.88479988556895,3.524302136708327,244.80252884245553,3.524302136708327,244.7202577993421,3.524302136708327,244.63798675622868,3.524302136708327,244.55571571311526,3.524302136708327
59,244.91913977137972,3.5232119036562857,244.8368687282663,3.5232119036562857,244.75459768515287,3.5232119036562857,244.67232664203945,3.5232119036562857,244.59005559892603,3.5232119036562857,244.5077845558126,3.5232119036562857,244.42551351269918,3.5232119036562857
60,244.7890049370837,3.5221176904040834,244.70673389397024,3.5221176904040834,244.62446285085682,3.5221176904040834,244.5421918077434,3.5221176904040834,244.45992076462997,3.5221176904040834,244.37764972151655,3.5221176904040834,244.29537867840313,3.5221176904040834
61,244.65893776948042,3.521019477890996,244.576666726367,3.521019477890996,244.49439568325357,3.521019477890996,244.41212464014015,3.521019477890996,244.32985359702673,3.521019477890996,244.24758255391328,3.521019477890996,244.16531151079985,3.521019477890996
62,244.52893857084592,3.5199172469375863,244.44666752773247,3.5199172469375863,244.36439648461905,3.5199172469375863,244.28212544150563,3.5199172469375863,244.1998543983922,3.5199172469375863,244.11758335527878,3.5199172469375863,244.03531231216536,3.5199172469375863
63,244.39900764511862,3.518810978243747,244.31673660200516,3.518810978243747,244.23446555889174,3.518810978243747,244.15219451577832,3.518810978243747,244.0699234726649,3.518810978243747,243.98765242955147,3.518810978243747,243.90538138643805,3.518810978243747
64,244.26914529808215,3.517700652388657,244.18687425496873,3.517700652388657,244.1046032118553,3.517700652388657,244.02233216874188,3.517700652388657,243.94006112562846,3.517700652388657,243.857790082515,3.517700652388657,243.77551903940162,3.517700652388657
65,244.139351837213,3.5165862498294653,244.0570807940996,3.5165862498294653,243.97480975098617,3.5165862498294653,243.89253870787275,3.5165862498294653,243.8102676647593,3.5165862498294653,243.72799662164587,3.5165862498294653,243.64572557853245,3.5165862498294653
66,244.0096275717281,3.5154677508998553,243.92735652861467,3.5154677508998553,243.84508548550124,3.5154677508998553,243.76281444238782,3.5154677508998553,243.68054339927437,3.5154677508998553,243.59827235616095,3.5154677508998553,243.51600131304752,3.5154677508998553
67,243.87997281263958,3.5143451358102387,243.79770176952616,3.5143451358102387,243.7154307264127,3.5143451358102387,243.6331596832993,3.5143451358102387,243.55088864018586,3.5143451358102387,243.46861759707244,3.5143451358102387,243.38634655395902,3.5143451358102387
68,243.7503878727432,3.5132183846454406,243.66811682962975,3.5132183846454406,243.58584578651633,3.5132183846454406,243.5035747434029,3.5132183846454406,243.42130370028949,3.5132183846454406,243.33903265717606,3.5132183846454406,243.25676161406264,3.5132183846454406
69,243.62087306668477,3.5120874773650574,243.53860202357134,3.5120874773650574,243.45633098045792,3.5120874773650574,243.3740599373445,3.5120874773650574,243.29178889423108,3.5120874773650574,243.20951785111765,3.5120874773650574,243.12724680800423,3.5120874773650574
70,243.49142871087676,3.5109523938011526,243.40915766776334,3.5109523938011526,243.32688662464992,3.5109523938011526,243.2446155815365,3.5109523938011526,243.16234453842307,3.5109523938011526,243.08007349530965,3.5109523938011526,242.9978024521962,3.5109523938011526
71,243.36205512327652,3.5098131136647086,243.2797840801631,3.5098131136647086,243.19751303704967,3.5098131136647086,243.11524199393625,3.5098131136647086,243.0329709508228,3.5098131136647086,242.95069990770938,3.5098131136647086,242.86842886459596,3.5098131136647086
72,243.23275262286188,3.50866961655428,243.1504815797485,3.50866961655428,243.06821053663504,3.50866961655428,242.9859394935216,3.50866961655428,242.9036684504082,3.50866961655428,242.82139740729477,3.50866961655428,242.73912636418135,3.50866961655428
73,243.10352153306317,3.5075218818852414,243.02125048994975,3.5075218818852414,242.93897944683633,3.5075218818852414,242.8567084037229,3.5075218818852414,242.77443736060945,3.5075218818852414,242.69216631749603,3.5075218818852414,242.6098952743826,3.5075218818852414
74,242.97436217771158,3.506369888971876,242.89209113459816,3.506369888971876,242.8098200914847,3.506369888971876,242.7275490483713,3.506369888971876,242.64527800525786,3.506369888971876,242.56300696214444,3.506369888971876,242.48073591903102,3.506369888971876
75,242.84527488251237,3.505213616996225,242.76300383939895,3.505213616996225,242.6807327962855,3.505213616996225,242.59846175317207,3.505213616996225,242.51619071005865,3.505213616996225,242.43391966694523,3.505213616996225,242.3516486238318,3.505213616996225
76,242.71625997512996,3.5040530450079075,242.6339889320165,3.5040530450079075,242.55171788890308,3.5040530450079075,242.46944684578966,3.5040530450079075,242.38717580267624,3.5040530450079075,242.30490475956282,3.5040530450079075,242.2226337164494,3.5040530450079075
77,242.58731778506052,3.502888151921936,242.50504674194707,3.502888151921936,242.42277569883368,3.502888151921936,242.34050465572022,3.502888151921936,242.2582336126068,3.502888151921936,242.17596256949338,3.502888151921936,242.09369152637996,3.502888151921936
78,242.45844864378637,3.501718916518867,242.37617760067295,3.501718916518867,242.29390655755952,3.501718916518867,242.2116355144461,3.501718916518867,242.12936447133268,3.501718916518867,242.04709342821926,3.501718916518867,241.9648223851058,3.501718916518867
79,242.32965288472332,3.5005453174425534,242.2473818416099,3.5005453174425534,242.16511079849647,3.5005453174425534,242.08283975538305,3.5005453174425534,242.00056871226963,3.5005453174425534,241.91829766915617,3.5005453174425534,241.83602662604278,3.5005453174425534
80,242.20093084320217,3.4993673332001047,242.11865980008875,3.4993673332001047,242.03638875697533,3.4993673332001047,241.9541177138619,3.4993673332001047,241.87184667074845,3.4993673332001047,241.78957562763503,3.4993673332001047,241.7073045845216,3.4993673332001047
81,242.0722828565059,3.498184942160292,241.99001181339247,3.498184942160292,241.90774077027905,3.498184942160292,241.82546972716563,3.498184942160292,241.7431986840522,3.498184942160292,241.66092764093878,3.498184942160292,241.57865659782533,3.498184942160292
82,241.94370926396456,3.4969981225521023,241.86143822085114,3.4969981225521023,241.77916717773772,3.4969981225521023,241.6968961346243,3.4969981225521023,241.61462509151085,3.4969981225521023,241.53235404839742,3.4969981225521023,241.450083005284,3.4969981225521023
83,241.81521040684981,3.4958068524645682,241.7329393637364,3.4958068524645682,241.65066832062294,3.4958068524645682,241.56839727750952,3.4958068524645682,241.4861262343961,3.4958068524645682,241.40385519128267,3.4958068524645682,241.32158414816925,3.4958068524645682
84,241.68678662848427,3.494611109844516,241.60451558537085,3.494611109844516,241.52224454225743,3.494611109844516,241.439973499144,3.494611109844516,241.35770245603055,3.494611109844516,241.27543141291713,3.494611109844516,241.1931603698037,3.494611109844516
85,241.55843827420594,3.4934108724966237,241.47616723109252,3.4934108724966237,241.3938961879791,3.4934108724966237,241.31162514486567,3.4934108724966237,241.22935410175222,3.4934108724966237,241.1470830586388,3.4934108724966237,241.06481201552538,3.4934108724966237
86,241.43016569133218,3.4922061180810835,241.34789464821876,3.4922061180810835,241.26562360510533,3.4922061180810835,241.1833525619919,3.4922061180810835,241.10108151887846,3.4922061180810835,241.01881047576506,3.4922061180810835,240.9365394326516,3.4922061180810835
87,241.30196922934556,3.490996824113409,241.21969818623216,3.490996824113409,241.1374271431187,3.490996824113409,241.0551561000053,3.490996824113409,240.97288505689187,3.490996824113409,240.89061401377845,3.490996824113409,240.80834297066502,3.490996824113409
88,241.17384923974353,3.489782967962993,241.0915781966301,3.489782967962993,241.0093071535167,3.489782967962993,240.92703611040326,3.489782967962993,240.8447650672898,3.489782967962993,240.7624940241764,3.489782967962993,240.68022298106297,3.489782967962993
89,241.04580607608978,3.4885645268512375,240.96353503297632,3.4885645268512375,240.88126398986293,3.4885645268512375,240.79899294674948,3.4885645268512375,240.71672190363606,3.4885645268512375,240.63445086052263,3.4885645268512375,240.5521798174092,3.4885645268512375
90,240.9178400940717,3.4873414778516865,240.83556905095827,3.4873414778516865,240.75329800784485,3.4873414778516865,240.67102696473142,3.4873414778516865,240.588755921618,3.4873414778516865,240.50648487850458,3.4873414778516865,240.42421383539113,3.4873414778516865
91,240.78995165149328,3.4861137978873478,240.70768060837986,3.4861137978873478,240.62540956526644,3.4861137978873478,240.54313852215301,3.4861137978873478,240.4608674790396,3.4861137978873478,240.37859643592614,3.4861137978873478,240.29632539281272,3.4861137978873478
92,240.66214110837177,3.4848814637309236,240.57987006525835,3.4848814637309236,240.49759902214493,3.4848814637309236,240.41532797903147,3.4848814637309236,240.33305693591808,3.4848814637309236,240.25078589280463,3.4848814637309236,240.1685148496912,3.4848814637309236
93,240.53440882654263,3.483644452006565,240.45213778342918,3.483644452006565,240.36986674031576,3.483644452006565,240.28759569720233,3.483644452006565,240.2053246540889,3.483644452006565,240.1230536109755,3.483644452006565,240.04078256786207,3.483644452006565
94,240.4067551705152,3.482402739176518,240.32448412740177,3.482402739176518,240.24221308428835,3.482402739176518,240.15994204117493,3.482402739176518,240.07767099806148,3.482402739176518,239.99539995494806,3.482402739176518,239.91312891183463,3.482402739176518
95,240.27918050680972,3.481156301550752,240.1969094636963,3.481156301550752,240.11463842058288,3.481156301550752,240.03236737746946,3.481156301550752,239.95009633435603,3.481156301550752,239.8678252912426,3.481156301550752,239.7855542481292,3.481156301550752
96,240.15168520413602,3.4799051152849567,240.0694141610226,3.4799051152849567,239.98714311790917,3.4799051152849567,239.90487207479575,3.4799051152849567,239.82260103168232,3.4799051152849567,239.7403299885689,3.4799051152849567,239.65805894545548,3.4799051152849567
97,240.0242696333506,3.47864915637817,239.94199859023718,3.47864915637817,239.85972754712375,3.47864915637817,239.77745650401033,3.47864915637817,239.69518546089688,3.47864915637817,239.61291441778346,3.47864915637817,239.53064337467003,3.47864915637817
98,239.89693416756867,3.4773884006704434,239.81466312445525,3.4773884006704434,239.73239208134183,3.4773884006704434,239.6501210382284,3.4773884006704434,239.56784999511498,3.4773884006704434,239.48557895200156,3.4773884006704434,239.40330790888814,3.4773884006704434
99,239.76967918212995,3.476122823842614,239.68740813901653,3.476122823842614,239.6051370959031,3.476122823842614,239.52286605278968,3.476122823842614,239.44059500967626,3.476122823842614,239.35832396656284,3.476122823842614,239.2760529234494,3.476122823842614
100,239.64250505454308,3.4748524014164204,239.56023401142966,3.4748524014164204,239.47796296831623,3.4748524014164204,239.3956919252028,3.4748524014164204,239.3134208820894,3.4748524014164204,239.23114983897597,3.4748524014164204,239.14887879586252,3.4748524014164204
101,239.5154121649031,3.4735771087462757,239.43314112178967,3.4735771087462757,239.35087007867625,3.4735771087462757,239.26859903556283,3.4735771087462757,239.1863279924494,3.4735771087462757,239.10405694933598,3.4735771087462757,239.02178590622253,3.4735771087462757
102,239.38840089539798,3.472296921025293,239.30612985228456,3.472296921025293,239.22385880917113,3.472296921025293,239.1415877660577,3.472296921025293,239.0593167229443,3.472296921025293,238.97704567983087,3.472296921025293,238.89477463671744,3.472296921025293
103,239.26147163058272,3.4710118132812187,239.17920058746927,3.4710118132812187,239.09692954435585,3.4710118132812187,239.01465850124242,3.4710118132812187,238.932387458129,3.4710118132812187,238.85011641501558,3.4710118132812187,238.76784537190215,3.4710118132812187
104,239.13462475735216,3.469721760376161,239.05235371423873,3.469721760376161,238.9700826711253,3.469721760376161,238.8878116280119,3.469721760376161,238.80554058489847,3.469721760376161,238.72326954178504,3.469721760376161,238.64099849867162,3.469721760376161
105,239.00786066496616,3.4684267370036017,238.92558962185274,3.4684267370036017,238.8433185787393,3.4684267370036017,238.7610475356259,3.4684267370036017,238.67877649251244,3.4684267370036017,238.59650544939902,3.4684267370036017,238.5142344062856,3.4684267370036017
106,238.88117974478612,3.467126717693151,238.7989087016727,3.467126717693151,238.71663765855928,3.467126717693151,238.63436661544586,3.467126717693151,238.55209557233243,3.467126717693151,238.469824529219,3.467126717693151,238.38755348610556,3.467126717693151
107,238.75458239094235,3.46582167679764,238.67231134782892,3.46582167679764,238.5900403047155,3.46582167679764,238.50776926160208,3.46582167679764,238.42549821848866,3.46582167679764,238.34322717537523,3.46582167679764,238.2609561322618,3.46582167679764
108,238.6280689998778,3.46451158849759,238.54579795676437,3.46451158849759,238.46352691365092,3.46451158849759,238.3812558705375,3.46451158849759,238.29898482742408,3.46451158849759,238.21671378431066,3.46451158849759,238.13444274119723,3.46451158849759
109,238.50163997049103,3.4631964268018556,238.4193689273776,3.4631964268018556,238.33709788426418,3.4631964268018556,238.25482684115076,3.4631964268018556,238.17255579803734,3.4631964268018556,238.0902847549239,3.4631964268018556,238.0080137118105,3.4631964268018556
110,238.3752957040805,3.4618761655439383,238.29302466096706,3.4618761655439383,238.21075361785364,3.4618761655439383,238.12848257474022,3.4618761655439383,238.0462115316268,3.4618761655439383,237.96394048851334,3.4618761655439383,237.88166944539992,3.4618761655439383
111,238.24903660438508,3.46055077838181,238.16676556127166,3.46055077838181,238.08449451815824,3.46055077838181,238.0022234750448,3.46055077838181,237.91995243193136,3.46055077838181,237.83768138881794,3.46055077838181,237.75541034570452,3.46055077838181
112,238.12286307769944,3.4592202387949262,238.04059203458598,3.4592202387949262,237.95832099147256,3.4592202387949262,237.87604994835914,3.4592202387949262,237.79377890524572,3.4592202387949262,237.7115078621323,3.4592202387949262,237.62923681901887,3.4592202387949262
113,237.9967755327671,3.457884520084425,237.91450448965367,3.457884520084425,237.83223344654024,3.457884520084425,237.74996240342682,3.457884520084425,237.66769136031337,3.457884520084425,237.58542031719995,3.457884520084425,237.50314927408652,3.457884520084425
114,237.87077438092493,3.4565435953699883,237.7885033378115,3.4565435953699883,237.70623229469808,3.4565435953699883,237.62396125158466,3.4565435953699883,237.5416902084712,3.4565435953699883,237.4594191653578,3.4565435953699883,237.37714812224436,3.4565435953699883
115,237.74486003595652,3.4551974375896615,237.6625889928431,3.4551974375896615,237.58031794972968,3.4551974375896615,237.49804690661625,3.4551974375896615,237.4157758635028,3.4551974375896615,237.3335048203894,3.4551974375896615,237.25123377727596,3.4551974375896615
116,237.61903291423653,3.4538460194978655,237.5367618711231,3.4538460194978655,237.45449082800968,3.4538460194978655,237.37221978489626,3.4538460194978655,237.28994874178284,3.4538460194978655,237.20767769866941,3.4538460194978655,237.125406655556,3.4538460194978655
