,datetime,Br,date,time,jd,date_obj,polarity,flag,carr,2.0,2.25,2.5,2.75,3.0,3.25,3.5
0,2022-09-01/00:12:58.760,-3.4000001,2022-09-01,00:12:58.760,2459823.5090134260245,2022-09-01 00:12:58.760,-1.0,,"<SkyCoord (HeliographicCarrington: obstime=2022-09-01T00:12:58.760000000, rsun=695700.0 km, observer=self): (lon, lat, radius) in (deg, deg, km)
    (211.10211354, 3.33267891, 37758057.89838175)>","<SkyCoord (HeliographicCarrington: obstime=2022-09-01T00:12:58.760000000, rsun=695700.0 km, observer=self): (lon, lat, radius) in (deg, deg, solRad)
    (228.30448744, 3.33267891, 2.)>","<SkyCoord (HeliographicCarrington: obstime=2022-09-01T00:12:58.760000000, rsun=695700.0 km, observer=self): (lon, lat, radius) in (deg, deg, solRad)
    (228.22221639, 3.33267891, 2.25)>","<SkyCoord (HeliographicCarrington: obstime=2022-09-01T00:12:58.760000000, rsun=695700.0 km, observer=self): (lon, lat, radius) in (deg, deg, solRad)
    (228.13994535, 3.33267891, 2.5)>","<SkyCoord (HeliographicCarrington: obstime=2022-09-01T00:12:58.760000000, rsun=695700.0 km, observer=self): (lon, lat, radius) in (deg, deg, solRad)
    (228.05767431, 3.33267891, 2.75)>","<SkyCoord (HeliographicCarrington: obstime=2022-09-01T00:12:58.760000000, rsun=695700.0 km, observer=self): (lon, lat, radius) in (deg, deg, solRad)
    (227.97540326, 3.33267891, 3.)>","<SkyCoord (HeliographicCarrington: obstime=2022-09-01T00:12:58.760000000, rsun=695700.0 km, observer=self): (lon, lat, radius) in (deg, deg, solRad)
    (227.89313222, 3.33267891, 3.25)>","<SkyCoord (HeliographicCarrington: obstime=2022-09-01T00:12:58.760000000, rsun=695700.0 km, observer=self): (lon, lat, radius) in (deg, deg, solRad)
    (227.81086118, 3.33267891, 3.5)>"
1,2022-09-01/00:27:58.760,-2.48,2022-09-01,00:27:58.760,2459823.519430092536,2022-09-01 00:27:58.760,-1.0,,"<SkyCoord (HeliographicCarrington: obstime=2022-09-01T00:27:58.760000000, rsun=695700.0 km, observer=self): (lon, lat, radius) in (deg, deg, km)
    (211.00893588, 3.33082029, 37706483.51453425)>","<SkyCoord (HeliographicCarrington: obstime=2022-09-01T00:27:58.760000000, rsun=695700.0 km, observer=self): (lon, lat, radius) in (deg, deg, solRad)
    (228.18691376, 3.33082029, 2.)>","<SkyCoord (HeliographicCarrington: obstime=2022-09-01T00:27:58.760000000, rsun=695700.0 km, observer=self): (lon, lat, radius) in (deg, deg, solRad)
    (228.10464271, 3.33082029, 2.25)>","<SkyCoord (HeliographicCarrington: obstime=2022-09-01T00:27:58.760000000, rsun=695700.0 km, observer=self): (lon, lat, radius) in (deg, deg, solRad)
    (228.02237167, 3.33082029, 2.5)>","<SkyCoord (HeliographicCarrington: obstime=2022-09-01T00:27:58.760000000, rsun=695700.0 km, observer=self): (lon, lat, radius) in (deg, deg, solRad)
    (227.94010063, 3.33082029, 2.75)>","<SkyCoord (HeliographicCarrington: obstime=2022-09-01T00:27:58.760000000, rsun=695700.0 km, observer=self): (lon, lat, radius) in (deg, deg, solRad)
    (227.85782958, 3.33082029, 3.)>","<SkyCoord (HeliographicCarrington: obstime=2022-09-01T00:27:58.760000000, rsun=695700.0 km, observer=self): (lon, lat, radius) in (deg, deg, solRad)
    (227.77555854, 3.33082029, 3.25)>","<SkyCoord (HeliographicCarrington: obstime=2022-09-01T00:27:58.760000000, rsun=695700.0 km, observer=self): (lon, lat, radius) in (deg, deg, solRad)
    (227.6932875, 3.33082029, 3.5)>"
2,2022-09-01/00:42:58.760,-3.6000001,2022-09-01,00:42:58.760,2459823.5298467590474,2022-09-01 00:42:58.760,-1.0,,"<SkyCoord (HeliographicCarrington: obstime=2022-09-01T00:42:58.760000000, rsun=695700.0 km, observer=self): (lon, lat, radius) in (deg, deg, km)
    (210.91590764, 3.32895355, 37654867.79007331)>","<SkyCoord (HeliographicCarrington: obstime=2022-09-01T00:42:58.760000000, rsun=695700.0 km, observer=self): (lon, lat, radius) in (deg, deg, solRad)
    (228.06946993, 3.32895355, 2.)>","<SkyCoord (HeliographicCarrington: obstime=2022-09-01T00:42:58.760000000, rsun=695700.0 km, observer=self): (lon, lat, radius) in (deg, deg, solRad)
    (227.98719889, 3.32895355, 2.25)>","<SkyCoord (HeliographicCarrington: obstime=2022-09-01T00:42:58.760000000, rsun=695700.0 km, observer=self): (lon, lat, radius) in (deg, deg, solRad)
    (227.90492784, 3.32895355, 2.5)>","<SkyCoord (HeliographicCarrington: obstime=2022-09-01T00:42:58.760000000, rsun=695700.0 km, observer=self): (lon, lat, radius) in (deg, deg, solRad)
    (227.8226568, 3.32895355, 2.75)>","<SkyCoord (HeliographicCarrington: obstime=2022-09-01T00:42:58.760000000, rsun=695700.0 km, observer=self): (lon, lat, radius) in (deg, deg, solRad)
    (227.74038576, 3.32895355, 3.)>","<SkyCoord (HeliographicCarrington: obstime=2022-09-01T00:42:58.760000000, rsun=695700.0 km, observer=self): (lon, lat, radius) in (deg, deg, solRad)
    (227.65811471, 3.32895355, 3.25)>","<SkyCoord (HeliographicCarrington: obstime=2022-09-01T00:42:58.760000000, rsun=695700.0 km, observer=self): (lon, lat, radius) in (deg, deg, solRad)
    (227.57584367, 3.32895355, 3.5)>"
3,2022-09-01/00:57:58.760,-3.48,2022-09-01,00:57:58.760,2459823.5402634260245,2022-09-01 00:57:58.760,-1.0,,"<SkyCoord (HeliographicCarrington: obstime=2022-09-01T00:57:58.760000000, rsun=695700.0 km, observer=self): (lon, lat, radius) in (deg, deg, km)
    (210.82302953, 3.32707863, 37603210.65869655)>","<SkyCoord (HeliographicCarrington: obstime=2022-09-01T00:57:58.760000000, rsun=695700.0 km, observer=self): (lon, lat, radius) in (deg, deg, solRad)
    (227.95215666, 3.32707863, 2.)>","<SkyCoord (HeliographicCarrington: obstime=2022-09-01T00:57:58.760000000, rsun=695700.0 km, observer=self): (lon, lat, radius) in (deg, deg, solRad)
    (227.86988562, 3.32707863, 2.25)>","<SkyCoord (HeliographicCarrington: obstime=2022-09-01T00:57:58.760000000, rsun=695700.0 km, observer=self): (lon, lat, radius) in (deg, deg, solRad)
    (227.78761458, 3.32707863, 2.5)>","<SkyCoord (HeliographicCarrington: obstime=2022-09-01T00:57:58.760000000, rsun=695700.0 km, observer=self): (lon, lat, radius) in (deg, deg, solRad)
    (227.70534353, 3.32707863, 2.75)>","<SkyCoord (HeliographicCarrington: obstime=2022-09-01T00:57:58.760000000, rsun=695700.0 km, observer=self): (lon, lat, radius) in (deg, deg, solRad)
    (227.62307249, 3.32707863, 3.)>","<SkyCoord (HeliographicCarrington: obstime=2022-09-01T00:57:58.760000000, rsun=695700.0 km, observer=self): (lon, lat, radius) in (deg, deg, solRad)
    (227.54080145, 3.32707863, 3.25)>","<SkyCoord (HeliographicCarrington: obstime=2022-09-01T00:57:58.760000000, rsun=695700.0 km, observer=self): (lon, lat, radius) in (deg, deg, solRad)
    (227.4585304, 3.32707863, 3.5)>"
4,2022-09-01/01:12:58.760,-3.4000001,2022-09-01,01:12:58.760,2459823.550680092536,2022-09-01 01:12:58.760,-1.0,,"<SkyCoord (HeliographicCarrington: obstime=2022-09-01T01:12:58.760000000, rsun=695700.0 km, observer=self): (lon, lat, radius) in (deg, deg, km)
    (210.73030232, 3.32519549, 37551512.05396399)>","<SkyCoord (HeliographicCarrington: obstime=2022-09-01T01:12:58.760000000, rsun=695700.0 km, observer=self): (lon, lat, radius) in (deg, deg, solRad)
    (227.83497466, 3.32519549, 2.)>","<SkyCoord (HeliographicCarrington: obstime=2022-09-01T01:12:58.760000000, rsun=695700.0 km, observer=self): (lon, lat, radius) in (deg, deg, solRad)
    (227.75270362, 3.32519549, 2.25)>","<SkyCoord (HeliographicCarrington: obstime=2022-09-01T01:12:58.760000000, rsun=695700.0 km, observer=self): (lon, lat, radius) in (deg, deg, solRad)
    (227.67043258, 3.32519549, 2.5)>","<SkyCoord (HeliographicCarrington: obstime=2022-09-01T01:12:58.760000000, rsun=695700.0 km, observer=self): (lon, lat, radius) in (deg, deg, solRad)
    (227.58816153, 3.32519549, 2.75)>","<SkyCoord (HeliographicCarrington: obstime=2022-09-01T01:12:58.760000000, rsun=695700.0 km, observer=self): (lon, lat, radius) in (deg, deg, solRad)
    (227.50589049, 3.32519549, 3.)>","<SkyCoord (HeliographicCarrington: obstime=2022-09-01T01:12:58.760000000, rsun=695700.0 km, observer=self): (lon, lat, radius) in (deg, deg, solRad)
    (227.42361945, 3.32519549, 3.25)>","<SkyCoord (HeliographicCarrington: obstime=2022-09-01T01:12:58.760000000, rsun=695700.0 km, observer=self): (lon, lat, radius) in (deg, deg, solRad)
    (227.3413484, 3.32519549, 3.5)>"
5,2022-09-01/01:27:58.760,-2.6000001,2022-09-01,01:27:58.760,2459823.5610967590474,2022-09-01 01:27:58.760,-1.0,,"<SkyCoord (HeliographicCarrington: obstime=2022-09-01T01:27:58.760000000, rsun=695700.0 km, observer=self): (lon, lat, radius) in (deg, deg, km)
    (210.63772673, 3.32330409, 37499771.90927817)>","<SkyCoord (HeliographicCarrington: obstime=2022-09-01T01:27:58.760000000, rsun=695700.0 km, observer=self): (lon, lat, radius) in (deg, deg, solRad)
    (227.71792464, 3.32330409, 2.)>","<SkyCoord (HeliographicCarrington: obstime=2022-09-01T01:27:58.760000000, rsun=695700.0 km, observer=self): (lon, lat, radius) in (deg, deg, solRad)
    (227.6356536, 3.32330409, 2.25)>","<SkyCoord (HeliographicCarrington: obstime=2022-09-01T01:27:58.760000000, rsun=695700.0 km, observer=self): (lon, lat, radius) in (deg, deg, solRad)
    (227.55338256, 3.32330409, 2.5)>","<SkyCoord (HeliographicCarrington: obstime=2022-09-01T01:27:58.760000000, rsun=695700.0 km, observer=self): (lon, lat, radius) in (deg, deg, solRad)
    (227.47111151, 3.32330409, 2.75)>","<SkyCoord (HeliographicCarrington: obstime=2022-09-01T01:27:58.760000000, rsun=695700.0 km, observer=self): (lon, lat, radius) in (deg, deg, solRad)
    (227.38884047, 3.32330409, 3.)>","<SkyCoord (HeliographicCarrington: obstime=2022-09-01T01:27:58.760000000, rsun=695700.0 km, observer=self): (lon, lat, radius) in (deg, deg, solRad)
    (227.30656943, 3.32330409, 3.25)>","<SkyCoord (HeliographicCarrington: obstime=2022-09-01T01:27:58.760000000, rsun=695700.0 km, observer=self): (lon, lat, radius) in (deg, deg, solRad)
    (227.22429838, 3.32330409, 3.5)>"
6,2022-09-01/01:42:58.760,-3.76,2022-09-01,01:42:58.760,2459823.5715134260245,2022-09-01 01:42:58.760,-1.0,,"<SkyCoord (HeliographicCarrington: obstime=2022-09-01T01:42:58.760000000, rsun=695700.0 km, observer=self): (lon, lat, radius) in (deg, deg, km)
    (210.54530352, 3.32140436, 37447990.15793147)>","<SkyCoord (HeliographicCarrington: obstime=2022-09-01T01:42:58.760000000, rsun=695700.0 km, observer=self): (lon, lat, radius) in (deg, deg, solRad)
    (227.60100732, 3.32140436, 2.)>","<SkyCoord (HeliographicCarrington: obstime=2022-09-01T01:42:58.760000000, rsun=695700.0 km, observer=self): (lon, lat, radius) in (deg, deg, solRad)
    (227.51873628, 3.32140436, 2.25)>","<SkyCoord (HeliographicCarrington: obstime=2022-09-01T01:42:58.760000000, rsun=695700.0 km, observer=self): (lon, lat, radius) in (deg, deg, solRad)
    (227.43646524, 3.32140436, 2.5)>","<SkyCoord (HeliographicCarrington: obstime=2022-09-01T01:42:58.760000000, rsun=695700.0 km, observer=self): (lon, lat, radius) in (deg, deg, solRad)
    (227.35419419, 3.32140436, 2.75)>","<SkyCoord (HeliographicCarrington: obstime=2022-09-01T01:42:58.760000000, rsun=695700.0 km, observer=self): (lon, lat, radius) in (deg, deg, solRad)
    (227.27192315, 3.32140436, 3.)>","<SkyCoord (HeliographicCarrington: obstime=2022-09-01T01:42:58.760000000, rsun=695700.0 km, observer=self): (lon, lat, radius) in (deg, deg, solRad)
    (227.18965211, 3.32140436, 3.25)>","<SkyCoord (HeliographicCarrington: obstime=2022-09-01T01:42:58.760000000, rsun=695700.0 km, observer=self): (lon, lat, radius) in (deg, deg, solRad)
    (227.10738106, 3.32140436, 3.5)>"
7,2022-09-01/01:57:58.760,-2.1200001,2022-09-01,01:57:58.760,2459823.581930092536,2022-09-01 01:57:58.760,-1.0,,"<SkyCoord (HeliographicCarrington: obstime=2022-09-01T01:57:58.760000000, rsun=695700.0 km, observer=self): (lon, lat, radius) in (deg, deg, km)
    (210.45303345, 3.31949626, 37396166.7330526)>","<SkyCoord (HeliographicCarrington: obstime=2022-09-01T01:57:58.760000000, rsun=695700.0 km, observer=self): (lon, lat, radius) in (deg, deg, solRad)
    (227.48422342, 3.31949626, 2.)>","<SkyCoord (HeliographicCarrington: obstime=2022-09-01T01:57:58.760000000, rsun=695700.0 km, observer=self): (lon, lat, radius) in (deg, deg, solRad)
    (227.40195238, 3.31949626, 2.25)>","<SkyCoord (HeliographicCarrington: obstime=2022-09-01T01:57:58.760000000, rsun=695700.0 km, observer=self): (lon, lat, radius) in (deg, deg, solRad)
    (227.31968134, 3.31949626, 2.5)>","<SkyCoord (HeliographicCarrington: obstime=2022-09-01T01:57:58.760000000, rsun=695700.0 km, observer=self): (lon, lat, radius) in (deg, deg, solRad)
    (227.2374103, 3.31949626, 2.75)>","<SkyCoord (HeliographicCarrington: obstime=2022-09-01T01:57:58.760000000, rsun=695700.0 km, observer=self): (lon, lat, radius) in (deg, deg, solRad)
    (227.15513925, 3.31949626, 3.)>","<SkyCoord (HeliographicCarrington: obstime=2022-09-01T01:57:58.760000000, rsun=695700.0 km, observer=self): (lon, lat, radius) in (deg, deg, solRad)
    (227.07286821, 3.31949626, 3.25)>","<SkyCoord (HeliographicCarrington: obstime=2022-09-01T01:57:58.760000000, rsun=695700.0 km, observer=self): (lon, lat, radius) in (deg, deg, solRad)
    (226.99059717, 3.31949626, 3.5)>"
8,2022-09-01/02:12:58.760,-3.2,2022-09-01,02:12:58.760,2459823.5923467590474,2022-09-01 02:12:58.760,-1.0,,"<SkyCoord (HeliographicCarrington: obstime=2022-09-01T02:12:58.760000000, rsun=695700.0 km, observer=self): (lon, lat, radius) in (deg, deg, km)
    (210.36091728, 3.31757975, 37344301.56765495)>","<SkyCoord (HeliographicCarrington: obstime=2022-09-01T02:12:58.760000000, rsun=695700.0 km, observer=self): (lon, lat, radius) in (deg, deg, solRad)
    (227.36757368, 3.31757975, 2.)>","<SkyCoord (HeliographicCarrington: obstime=2022-09-01T02:12:58.760000000, rsun=695700.0 km, observer=self): (lon, lat, radius) in (deg, deg, solRad)
    (227.28530264, 3.31757975, 2.25)>","<SkyCoord (HeliographicCarrington: obstime=2022-09-01T02:12:58.760000000, rsun=695700.0 km, observer=self): (lon, lat, radius) in (deg, deg, solRad)
    (227.20303159, 3.31757975, 2.5)>","<SkyCoord (HeliographicCarrington: obstime=2022-09-01T02:12:58.760000000, rsun=695700.0 km, observer=self): (lon, lat, radius) in (deg, deg, solRad)
    (227.12076055, 3.31757975, 2.75)>","<SkyCoord (HeliographicCarrington: obstime=2022-09-01T02:12:58.760000000, rsun=695700.0 km, observer=self): (lon, lat, radius) in (deg, deg, solRad)
    (227.03848951, 3.31757975, 3.)>","<SkyCoord (HeliographicCarrington: obstime=2022-09-01T02:12:58.760000000, rsun=695700.0 km, observer=self): (lon, lat, radius) in (deg, deg, solRad)
    (226.95621846, 3.31757975, 3.25)>","<SkyCoord (HeliographicCarrington: obstime=2022-09-01T02:12:58.760000000, rsun=695700.0 km, observer=self): (lon, lat, radius) in (deg, deg, solRad)
    (226.87394742, 3.31757975, 3.5)>"
9,2022-09-01/02:27:58.760,-3.72,2022-09-01,02:27:58.760,2459823.6027634260245,2022-09-01 02:27:58.760,-1.0,,"<SkyCoord (HeliographicCarrington: obstime=2022-09-01T02:27:58.760000000, rsun=695700.0 km, observer=self): (lon, lat, radius) in (deg, deg, km)
    (210.26895576, 3.31565476, 37292394.59461655)>","<SkyCoord (HeliographicCarrington: obstime=2022-09-01T02:27:58.760000000, rsun=695700.0 km, observer=self): (lon, lat, radius) in (deg, deg, solRad)
    (227.25105882, 3.31565476, 2.)>","<SkyCoord (HeliographicCarrington: obstime=2022-09-01T02:27:58.760000000, rsun=695700.0 km, observer=self): (lon, lat, radius) in (deg, deg, solRad)
    (227.16878777, 3.31565476, 2.25)>","<SkyCoord (HeliographicCarrington: obstime=2022-09-01T02:27:58.760000000, rsun=695700.0 km, observer=self): (lon, lat, radius) in (deg, deg, solRad)
    (227.08651673, 3.31565476, 2.5)>","<SkyCoord (HeliographicCarrington: obstime=2022-09-01T02:27:58.760000000, rsun=695700.0 km, observer=self): (lon, lat, radius) in (deg, deg, solRad)
    (227.00424569, 3.31565476, 2.75)>","<SkyCoord (HeliographicCarrington: obstime=2022-09-01T02:27:58.760000000, rsun=695700.0 km, observer=self): (lon, lat, radius) in (deg, deg, solRad)
    (226.92197464, 3.31565476, 3.)>","<SkyCoord (HeliographicCarrington: obstime=2022-09-01T02:27:58.760000000, rsun=695700.0 km, observer=self): (lon, lat, radius) in (deg, deg, solRad)
    (226.8397036, 3.31565476, 3.25)>","<SkyCoord (HeliographicCarrington: obstime=2022-09-01T02:27:58.760000000, rsun=695700.0 km, observer=self): (lon, lat, radius) in (deg, deg, solRad)
    (226.75743256, 3.31565476, 3.5)>"
10,2022-09-01/02:42:58.760,-3.1200001,2022-09-01,02:42:58.760,2459823.613180092536,2022-09-01 02:42:58.760,-1.0,,"<SkyCoord (HeliographicCarrington: obstime=2022-09-01T02:42:58.760000000, rsun=695700.0 km, observer=self): (lon, lat, radius) in (deg, deg, km)
    (210.17714968, 3.31372125, 37240445.74665965)>","<SkyCoord (HeliographicCarrington: obstime=2022-09-01T02:42:58.760000000, rsun=695700.0 km, observer=self): (lon, lat, radius) in (deg, deg, solRad)
    (227.13467958, 3.31372125, 2.)>","<SkyCoord (HeliographicCarrington: obstime=2022-09-01T02:42:58.760000000, rsun=695700.0 km, observer=self): (lon, lat, radius) in (deg, deg, solRad)
    (227.05240854, 3.31372125, 2.25)>","<SkyCoord (HeliographicCarrington: obstime=2022-09-01T02:42:58.760000000, rsun=695700.0 km, observer=self): (lon, lat, radius) in (deg, deg, solRad)
    (226.97013749, 3.31372125, 2.5)>","<SkyCoord (HeliographicCarrington: obstime=2022-09-01T02:42:58.760000000, rsun=695700.0 km, observer=self): (lon, lat, radius) in (deg, deg, solRad)
    (226.88786645, 3.31372125, 2.75)>","<SkyCoord (HeliographicCarrington: obstime=2022-09-01T02:42:58.760000000, rsun=695700.0 km, observer=self): (lon, lat, radius) in (deg, deg, solRad)
    (226.80559541, 3.31372125, 3.)>","<SkyCoord (HeliographicCarrington: obstime=2022-09-01T02:42:58.760000000, rsun=695700.0 km, observer=self): (lon, lat, radius) in (deg, deg, solRad)
    (226.72332436, 3.31372125, 3.25)>","<SkyCoord (HeliographicCarrington: obstime=2022-09-01T02:42:58.760000000, rsun=695700.0 km, observer=self): (lon, lat, radius) in (deg, deg, solRad)
    (226.64105332, 3.31372125, 3.5)>"
11,2022-09-01/02:57:58.760,-3.8,2022-09-01,02:57:58.760,2459823.6235967590474,2022-09-01 02:57:58.760,-1.0,,"<SkyCoord (HeliographicCarrington: obstime=2022-09-01T02:57:58.760000000, rsun=695700.0 km, observer=self): (lon, lat, radius) in (deg, deg, km)
    (210.08549981, 3.31177917, 37188454.95640025)>","<SkyCoord (HeliographicCarrington: obstime=2022-09-01T02:57:58.760000000, rsun=695700.0 km, observer=self): (lon, lat, radius) in (deg, deg, solRad)
    (227.01843671, 3.31177917, 2.)>","<SkyCoord (HeliographicCarrington: obstime=2022-09-01T02:57:58.760000000, rsun=695700.0 km, observer=self): (lon, lat, radius) in (deg, deg, solRad)
    (226.93616567, 3.31177917, 2.25)>","<SkyCoord (HeliographicCarrington: obstime=2022-09-01T02:57:58.760000000, rsun=695700.0 km, observer=self): (lon, lat, radius) in (deg, deg, solRad)
    (226.85389463, 3.31177917, 2.5)>","<SkyCoord (HeliographicCarrington: obstime=2022-09-01T02:57:58.760000000, rsun=695700.0 km, observer=self): (lon, lat, radius) in (deg, deg, solRad)
    (226.77162358, 3.31177917, 2.75)>","<SkyCoord (HeliographicCarrington: obstime=2022-09-01T02:57:58.760000000, rsun=695700.0 km, observer=self): (lon, lat, radius) in (deg, deg, solRad)
    (226.68935254, 3.31177917, 3.)>","<SkyCoord (HeliographicCarrington: obstime=2022-09-01T02:57:58.760000000, rsun=695700.0 km, observer=self): (lon, lat, radius) in (deg, deg, solRad)
    (226.6070815, 3.31177917, 3.25)>","<SkyCoord (HeliographicCarrington: obstime=2022-09-01T02:57:58.760000000, rsun=695700.0 km, observer=self): (lon, lat, radius) in (deg, deg, solRad)
    (226.52481045, 3.31177917, 3.5)>"
12,2022-09-01/03:12:58.760,-3.8,2022-09-01,03:12:58.760,2459823.6340134260245,2022-09-01 03:12:58.760,-1.0,,"<SkyCoord (HeliographicCarrington: obstime=2022-09-01T03:12:58.760000000, rsun=695700.0 km, observer=self): (lon, lat, radius) in (deg, deg, km)
    (209.99400692, 3.30982846, 37136422.15629291)>","<SkyCoord (HeliographicCarrington: obstime=2022-09-01T03:12:58.760000000, rsun=695700.0 km, observer=self): (lon, lat, radius) in (deg, deg, solRad)
    (226.90233096, 3.30982846, 2.)>","<SkyCoord (HeliographicCarrington: obstime=2022-09-01T03:12:58.760000000, rsun=695700.0 km, observer=self): (lon, lat, radius) in (deg, deg, solRad)
    (226.82005992, 3.30982846, 2.25)>","<SkyCoord (HeliographicCarrington: obstime=2022-09-01T03:12:58.760000000, rsun=695700.0 km, observer=self): (lon, lat, radius) in (deg, deg, solRad)
    (226.73778888, 3.30982846, 2.5)>","<SkyCoord (HeliographicCarrington: obstime=2022-09-01T03:12:58.760000000, rsun=695700.0 km, observer=self): (lon, lat, radius) in (deg, deg, solRad)
    (226.65551783, 3.30982846, 2.75)>","<SkyCoord (HeliographicCarrington: obstime=2022-09-01T03:12:58.760000000, rsun=695700.0 km, observer=self): (lon, lat, radius) in (deg, deg, solRad)
    (226.57324679, 3.30982846, 3.)>","<SkyCoord (HeliographicCarrington: obstime=2022-09-01T03:12:58.760000000, rsun=695700.0 km, observer=self): (lon, lat, radius) in (deg, deg, solRad)
    (226.49097575, 3.30982846, 3.25)>","<SkyCoord (HeliographicCarrington: obstime=2022-09-01T03:12:58.760000000, rsun=695700.0 km, observer=self): (lon, lat, radius) in (deg, deg, solRad)
    (226.40870471, 3.30982846, 3.5)>"
13,2022-09-01/03:27:58.760,-3.8400002,2022-09-01,03:27:58.760,2459823.644430092536,2022-09-01 03:27:58.760,-1.0,,"<SkyCoord (HeliographicCarrington: obstime=2022-09-01T03:27:58.760000000, rsun=695700.0 km, observer=self): (lon, lat, radius) in (deg, deg, km)
    (209.90267182, 3.30786908, 37084347.27868092)>","<SkyCoord (HeliographicCarrington: obstime=2022-09-01T03:27:58.760000000, rsun=695700.0 km, observer=self): (lon, lat, radius) in (deg, deg, solRad)
    (226.78636309, 3.30786908, 2.)>","<SkyCoord (HeliographicCarrington: obstime=2022-09-01T03:27:58.760000000, rsun=695700.0 km, observer=self): (lon, lat, radius) in (deg, deg, solRad)
    (226.70409205, 3.30786908, 2.25)>","<SkyCoord (HeliographicCarrington: obstime=2022-09-01T03:27:58.760000000, rsun=695700.0 km, observer=self): (lon, lat, radius) in (deg, deg, solRad)
    (226.621821, 3.30786908, 2.5)>","<SkyCoord (HeliographicCarrington: obstime=2022-09-01T03:27:58.760000000, rsun=695700.0 km, observer=self): (lon, lat, radius) in (deg, deg, solRad)
    (226.53954996, 3.30786908, 2.75)>","<SkyCoord (HeliographicCarrington: obstime=2022-09-01T03:27:58.760000000, rsun=695700.0 km, observer=self): (lon, lat, radius) in (deg, deg, solRad)
    (226.45727892, 3.30786908, 3.)>","<SkyCoord (HeliographicCarrington: obstime=2022-09-01T03:27:58.760000000, rsun=695700.0 km, observer=self): (lon, lat, radius) in (deg, deg, solRad)
    (226.37500787, 3.30786908, 3.25)>","<SkyCoord (HeliographicCarrington: obstime=2022-09-01T03:27:58.760000000, rsun=695700.0 km, observer=self): (lon, lat, radius) in (deg, deg, solRad)
    (226.29273683, 3.30786908, 3.5)>"
14,2022-09-01/03:42:58.760,-3.0800002,2022-09-01,03:42:58.760,2459823.6548467590474,2022-09-01 03:42:58.760,-1.0,,"<SkyCoord (HeliographicCarrington: obstime=2022-09-01T03:42:58.760000000, rsun=695700.0 km, observer=self): (lon, lat, radius) in (deg, deg, km)
    (209.81149527, 3.30590096, 37032230.25112123)>","<SkyCoord (HeliographicCarrington: obstime=2022-09-01T03:42:58.760000000, rsun=695700.0 km, observer=self): (lon, lat, radius) in (deg, deg, solRad)
    (226.67053384, 3.30590096, 2.)>","<SkyCoord (HeliographicCarrington: obstime=2022-09-01T03:42:58.760000000, rsun=695700.0 km, observer=self): (lon, lat, radius) in (deg, deg, solRad)
    (226.58826279, 3.30590096, 2.25)>","<SkyCoord (HeliographicCarrington: obstime=2022-09-01T03:42:58.760000000, rsun=695700.0 km, observer=self): (lon, lat, radius) in (deg, deg, solRad)
    (226.50599175, 3.30590096, 2.5)>","<SkyCoord (HeliographicCarrington: obstime=2022-09-01T03:42:58.760000000, rsun=695700.0 km, observer=self): (lon, lat, radius) in (deg, deg, solRad)
    (226.42372071, 3.30590096, 2.75)>","<SkyCoord (HeliographicCarrington: obstime=2022-09-01T03:42:58.760000000, rsun=695700.0 km, observer=self): (lon, lat, radius) in (deg, deg, solRad)
    (226.34144966, 3.30590096, 3.)>","<SkyCoord (HeliographicCarrington: obstime=2022-09-01T03:42:58.760000000, rsun=695700.0 km, observer=self): (lon, lat, radius) in (deg, deg, solRad)
    (226.25917862, 3.30590096, 3.25)>","<SkyCoord (HeliographicCarrington: obstime=2022-09-01T03:42:58.760000000, rsun=695700.0 km, observer=self): (lon, lat, radius) in (deg, deg, solRad)
    (226.17690758, 3.30590096, 3.5)>"
15,2022-09-01/03:57:58.760,-3.4400001,2022-09-01,03:57:58.760,2459823.6652634260245,2022-09-01 03:57:58.760,-1.0,,"<SkyCoord (HeliographicCarrington: obstime=2022-09-01T03:57:58.760000000, rsun=695700.0 km, observer=self): (lon, lat, radius) in (deg, deg, km)
    (209.7204781, 3.30392407, 36980071.00956693)>","<SkyCoord (HeliographicCarrington: obstime=2022-09-01T03:57:58.760000000, rsun=695700.0 km, observer=self): (lon, lat, radius) in (deg, deg, solRad)
    (226.55484398, 3.30392407, 2.)>","<SkyCoord (HeliographicCarrington: obstime=2022-09-01T03:57:58.760000000, rsun=695700.0 km, observer=self): (lon, lat, radius) in (deg, deg, solRad)
    (226.47257294, 3.30392407, 2.25)>","<SkyCoord (HeliographicCarrington: obstime=2022-09-01T03:57:58.760000000, rsun=695700.0 km, observer=self): (lon, lat, radius) in (deg, deg, solRad)
    (226.3903019, 3.30392407, 2.5)>","<SkyCoord (HeliographicCarrington: obstime=2022-09-01T03:57:58.760000000, rsun=695700.0 km, observer=self): (lon, lat, radius) in (deg, deg, solRad)
    (226.30803085, 3.30392407, 2.75)>","<SkyCoord (HeliographicCarrington: obstime=2022-09-01T03:57:58.760000000, rsun=695700.0 km, observer=self): (lon, lat, radius) in (deg, deg, solRad)
    (226.22575981, 3.30392407, 3.)>","<SkyCoord (HeliographicCarrington: obstime=2022-09-01T03:57:58.760000000, rsun=695700.0 km, observer=self): (lon, lat, radius) in (deg, deg, solRad)
    (226.14348877, 3.30392407, 3.25)>","<SkyCoord (HeliographicCarrington: obstime=2022-09-01T03:57:58.760000000, rsun=695700.0 km, observer=self): (lon, lat, radius) in (deg, deg, solRad)
    (226.06121773, 3.30392407, 3.5)>"
